4.885119999999999685e+00,4.708829898061319597e+01,1.490000000000000000e+02,5.586800000000000000e+04,9.558965000000000000e+06,0.000000000000000000e+00
4.931219999999999715e+00,4.709579987140938329e+01,1.200000000000000000e+02,6.201500000000000000e+04,5.324276000000000000e+06,0.000000000000000000e+00
4.894400000000000084e+00,4.710836431318667650e+01,8.200000000000000000e+01,8.063500000000000000e+04,3.345891000000000000e+06,0.000000000000000000e+00
4.881219999999999892e+00,4.710062958167024050e+01,1.090000000000000000e+02,8.248200000000000000e+04,6.193846000000000000e+06,0.000000000000000000e+00
4.896469999999999878e+00,4.708989089628576608e+01,1.450000000000000000e+02,9.153500000000000000e+04,7.326083000000000000e+06,0.000000000000000000e+00
4.836389999999999745e+00,4.708113985702355109e+01,6.400000000000000000e+01,9.722100000000000000e+04,1.594605000000000000e+06,0.000000000000000000e+00
4.863629999999999676e+00,4.708891056403543018e+01,1.150000000000000000e+02,9.747600000000000000e+04,5.073171000000000000e+06,0.000000000000000000e+00
4.906990000000000407e+00,4.708453054746738786e+01,2.650000000000000000e+02,1.370260000000000000e+05,1.727075600000000000e+07,0.000000000000000000e+00
4.856930000000000192e+00,4.709435185771850740e+01,1.750000000000000000e+02,1.624670000000000000e+05,9.363523000000000000e+06,0.000000000000000000e+00
4.893589999999999662e+00,4.710951552904028716e+01,8.800000000000000000e+01,1.687690000000000000e+05,4.204213000000000000e+06,0.000000000000000000e+00
4.883060000000000400e+00,4.711084662237102805e+01,1.950000000000000000e+02,1.693560000000000000e+05,8.473385000000000000e+06,0.000000000000000000e+00
4.866460000000000008e+00,4.709883080689895962e+01,1.200000000000000000e+02,1.710540000000000000e+05,7.073879000000000000e+06,0.000000000000000000e+00
4.894840000000000302e+00,4.707692173018492099e+01,2.700000000000000000e+02,1.795280000000000000e+05,1.769114700000000000e+07,0.000000000000000000e+00
4.854460000000000441e+00,4.709938842707806117e+01,1.110000000000000000e+02,1.883470000000000000e+05,5.780204000000000000e+06,0.000000000000000000e+00
4.893979999999999997e+00,4.710584602850691027e+01,1.700000000000000000e+02,1.897540000000000000e+05,1.401445800000000000e+07,0.000000000000000000e+00
4.896709999999999674e+00,4.709243616258711285e+01,1.210000000000000000e+02,1.930380000000000000e+05,6.218223000000000000e+06,0.000000000000000000e+00
4.894459999999999589e+00,4.710243735031535550e+01,1.150000000000000000e+02,2.145310000000000000e+05,6.929782000000000000e+06,0.000000000000000000e+00
4.887489999999999668e+00,4.709986510239244240e+01,3.000000000000000000e+02,2.192760000000000000e+05,1.433122900000000000e+07,0.000000000000000000e+00
4.858749999999999680e+00,4.709436085159236995e+01,1.190000000000000000e+02,2.225160000000000000e+05,7.455059000000000000e+06,0.000000000000000000e+00
4.886040000000000383e+00,4.709925351897020818e+01,5.150000000000000000e+02,2.459270000000000000e+05,1.147922500000000000e+07,0.000000000000000000e+00
4.873479999999999812e+00,4.709828218059372773e+01,1.220000000000000000e+02,2.478050000000000000e+05,3.774764000000000000e+06,0.000000000000000000e+00
4.909629999999999939e+00,4.710034177770683073e+01,3.850000000000000000e+02,2.520800000000000000e+05,7.152168000000000000e+06,0.000000000000000000e+00
4.882109999999999950e+00,4.710201463824410695e+01,3.250000000000000000e+02,2.548000000000000000e+05,1.420254600000000000e+07,0.000000000000000000e+00
4.887089999999999712e+00,4.707767721558886365e+01,1.820000000000000000e+02,2.558090000000000000e+05,6.719086000000000000e+06,0.000000000000000000e+00
4.852339999999999876e+00,4.708918038025110775e+01,8.800000000000000000e+01,2.623940000000000000e+05,4.112107000000000000e+06,0.000000000000000000e+00
4.855739999999999945e+00,4.710970440039127993e+01,8.800000000000000000e+01,2.746880000000000000e+05,4.023187000000000000e+06,0.000000000000000000e+00
4.873160000000000380e+00,4.708684197304846464e+01,1.036000000000000000e+03,2.831700000000000000e+05,1.928222200000000000e+07,0.000000000000000000e+00
4.833070000000000199e+00,4.710743794417947328e+01,1.300000000000000000e+02,2.863740000000000000e+05,8.025030000000000000e+05,0.000000000000000000e+00
4.900000000000000355e+00,4.710596294886703816e+01,1.620000000000000000e+02,2.865000000000000000e+05,1.090126000000000000e+07,0.000000000000000000e+00
4.900000000000000355e+00,4.710596294886703816e+01,1.610000000000000000e+02,2.907010000000000000e+05,3.780058000000000000e+06,0.000000000000000000e+00
4.910820000000000185e+00,4.708453954134124331e+01,1.050000000000000000e+02,2.917520000000000000e+05,2.930146000000000000e+06,0.000000000000000000e+00
4.896569999999999645e+00,4.710306692148530061e+01,1.370000000000000000e+02,3.040820000000000000e+05,4.360869000000000000e+06,0.000000000000000000e+00
4.920279999999999987e+00,4.709399210276425407e+01,9.500000000000000000e+01,3.041430000000000000e+05,4.557168000000000000e+06,0.000000000000000000e+00
4.898439999999999905e+00,4.709130293448121307e+01,2.000000000000000000e+02,3.068520000000000000e+05,1.030373100000000000e+07,0.000000000000000000e+00
4.920550000000000423e+00,4.709851602131399773e+01,9.110000000000000000e+02,3.074970000000000000e+05,1.514898700000000000e+07,0.000000000000000000e+00
4.896160000000000068e+00,4.709076330204983662e+01,1.250000000000000000e+02,3.076210000000000000e+05,3.866640000000000000e+05,0.000000000000000000e+00
4.897499999999999964e+00,4.709167168330932896e+01,9.500000000000000000e+01,3.080280000000000000e+05,3.848184000000000000e+06,0.000000000000000000e+00
4.877130000000000187e+00,4.710185274851468762e+01,2.250000000000000000e+02,3.111240000000000000e+05,1.625518300000000000e+07,0.000000000000000000e+00
4.901869999999999727e+00,4.708894653953085196e+01,2.310000000000000000e+02,3.199850000000000000e+05,1.785177200000000000e+07,0.000000000000000000e+00
4.893229999999999968e+00,4.708855080908116975e+01,2.390000000000000000e+02,3.272850000000000000e+05,1.898270500000000000e+07,0.000000000000000000e+00
4.857389999999999652e+00,4.709246314420867208e+01,2.200000000000000000e+02,3.319460000000000000e+05,1.925607300000000000e+07,0.000000000000000000e+00
4.909259999999999735e+00,4.708936025772823797e+01,1.000000000000000000e+02,3.430940000000000000e+05,5.429696000000000000e+06,0.000000000000000000e+00
4.988450000000000273e+00,4.709308372150476174e+01,3.950000000000000000e+02,3.502710000000000000e+05,2.234528000000000000e+06,0.000000000000000000e+00
4.876479999999999926e+00,4.709505337987930318e+01,2.320000000000000000e+02,3.579800000000000000e+05,1.376560400000000000e+07,0.000000000000000000e+00
4.896709999999999674e+00,4.709856099068327495e+01,1.300000000000000000e+02,3.664380000000000000e+05,8.258336000000000000e+06,0.000000000000000000e+00
4.902160000000000295e+00,4.709428890060151929e+01,1.820000000000000000e+02,3.671070000000000000e+05,1.045339600000000000e+07,0.000000000000000000e+00
4.878140000000000143e+00,4.709552106131982896e+01,1.740000000000000000e+02,3.674910000000000000e+05,1.156031500000000000e+07,0.000000000000000000e+00
4.906100000000000350e+00,4.708711178926415641e+01,2.970000000000000000e+02,3.798850000000000000e+05,1.641030800000000000e+07,0.000000000000000000e+00
4.885320000000000107e+00,4.710832833769124761e+01,7.000000000000000000e+01,3.961250000000000000e+05,5.759118000000000000e+06,0.000000000000000000e+00
4.934070000000000178e+00,4.708596956728440119e+01,1.390000000000000000e+02,4.023530000000000000e+05,3.857544000000000000e+06,0.000000000000000000e+00
4.846759999999999735e+00,4.708331637449678198e+01,1.100000000000000000e+02,4.148650000000000000e+05,2.828412000000000000e+06,0.000000000000000000e+00
4.935279999999999667e+00,4.710006296761728350e+01,1.450000000000000000e+02,4.156190000000000000e+05,1.996518000000000000e+06,0.000000000000000000e+00
4.905160000000000409e+00,4.708745355647069886e+01,1.450000000000000000e+02,4.377570000000000000e+05,1.120761500000000000e+07,0.000000000000000000e+00
4.866080000000000183e+00,4.709296680114462674e+01,1.290000000000000000e+02,4.380890000000000000e+05,8.526969000000000000e+06,0.000000000000000000e+00
4.849048999999999943e+00,4.707539367101673378e+01,2.000000000000000000e+02,4.409920000000000000e+05,1.806776500000000000e+07,0.000000000000000000e+00
4.943030000000000257e+00,4.710344466418726483e+01,1.500000000000000000e+02,4.414240000000000000e+05,9.919825000000000000e+06,0.000000000000000000e+00
4.856460000000000221e+00,4.710092637950748440e+01,7.900000000000000000e+01,4.456600000000000000e+05,3.140025000000000000e+06,0.000000000000000000e+00
4.865289999999999893e+00,4.709126695898579129e+01,1.190000000000000000e+02,4.469990000000000000e+05,3.370930000000000000e+06,0.000000000000000000e+00
4.900809999999999889e+00,4.710097134887677583e+01,2.840000000000000000e+02,4.507670000000000000e+05,1.641789300000000000e+07,0.000000000000000000e+00
4.892629999999999590e+00,4.710442499643760073e+01,1.760000000000000000e+02,4.623410000000000000e+05,9.955464000000000000e+06,0.000000000000000000e+00
4.890670000000000073e+00,4.712011031244306025e+01,1.050000000000000000e+02,4.816640000000000000e+05,5.956571000000000000e+06,0.000000000000000000e+00
4.832930000000000170e+00,4.708373908656803764e+01,1.000000000000000000e+02,4.837790000000000000e+05,4.836531000000000000e+06,0.000000000000000000e+00
4.854219999999999757e+00,4.709922653734864184e+01,1.600000000000000000e+02,4.944330000000000000e+05,4.620472000000000000e+06,0.000000000000000000e+00
4.877010000000000289e+00,4.708679700367918741e+01,1.200000000000000000e+02,5.036290000000000000e+05,7.832213000000000000e+06,0.000000000000000000e+00
4.887570000000000192e+00,4.709562898780610851e+01,2.990000000000000000e+02,5.050120000000000000e+05,1.592624900000000000e+07,0.000000000000000000e+00
4.874380000000000379e+00,4.708726468511971319e+01,1.400000000000000000e+02,5.056500000000000000e+05,2.367809000000000000e+06,0.000000000000000000e+00
4.880029999999999646e+00,4.710715913408992606e+01,6.000000000000000000e+02,5.075980000000000000e+05,1.972469200000000000e+07,0.000000000000000000e+00
4.829509999999999970e+00,4.710241036869378206e+01,3.750000000000000000e+02,5.084330000000000000e+05,1.071985100000000000e+07,0.000000000000000000e+00
4.996030000000000193e+00,4.712497599819933214e+01,1.200000000000000000e+02,5.150880000000000000e+05,5.963984000000000000e+06,0.000000000000000000e+00
4.896060000000000301e+00,4.709104211213937674e+01,1.650000000000000000e+02,5.157490000000000000e+05,5.861631000000000000e+06,0.000000000000000000e+00
4.852500000000000036e+00,4.708312750314580342e+01,1.650000000000000000e+02,5.159210000000000000e+05,1.304727300000000000e+07,0.000000000000000000e+00
4.885679999999999801e+00,4.710835531931282816e+01,4.100000000000000000e+02,5.179960000000000000e+05,3.389042000000000000e+06,0.000000000000000000e+00
4.850999999999999979e+00,4.710757285228732627e+01,1.800000000000000000e+02,5.224710000000000000e+05,9.574279000000000000e+06,0.000000000000000000e+00
4.888460000000000250e+00,4.711993043496593003e+01,1.000000000000000000e+02,5.280220000000000000e+05,4.127607000000000000e+06,0.000000000000000000e+00
4.939650000000000318e+00,4.708652718746349564e+01,1.400000000000000000e+02,5.387230000000000000e+05,2.170580000000000000e+06,0.000000000000000000e+00
4.862409999999999677e+00,4.710205061373952873e+01,2.000000000000000000e+02,5.493100000000000000e+05,1.588278700000000000e+07,0.000000000000000000e+00
4.869159999999999933e+00,4.711390453948218493e+01,8.000000000000000000e+01,5.535140000000000000e+05,5.429696000000000000e+06,0.000000000000000000e+00
4.868780000000000108e+00,4.706996047182012433e+01,1.480000000000000000e+02,5.568290000000000000e+05,7.185085000000000000e+06,0.000000000000000000e+00
4.881499999999999950e+00,4.708661712620206430e+01,1.400000000000000000e+02,5.680050000000000000e+05,7.556138000000000000e+06,0.000000000000000000e+00
4.901530000000000165e+00,4.710162790166828017e+01,1.080000000000000000e+02,5.684460000000000000e+05,6.416076000000000000e+06,0.000000000000000000e+00
4.867650000000000254e+00,4.708206622603075431e+01,7.500000000000000000e+01,5.707530000000000000e+05,5.836528000000000000e+06,0.000000000000000000e+00
4.859759999999999636e+00,4.709875885590811606e+01,1.500000000000000000e+02,5.710290000000000000e+05,9.606078000000000000e+06,0.000000000000000000e+00
4.894619999999999749e+00,4.709293082564920496e+01,2.450000000000000000e+02,5.756030000000000000e+05,1.888482800000000000e+07,0.000000000000000000e+00
4.884360000000000035e+00,4.712020025118162891e+01,1.240000000000000000e+02,5.798510000000000000e+05,4.226415000000000000e+06,0.000000000000000000e+00
4.843456508827676643e+00,4.709211752328092615e+01,2.110000000000000000e+02,5.820280000000000000e+05,1.366046900000000000e+07,0.000000000000000000e+00
4.914780000000000371e+00,4.712288042559080736e+01,1.700000000000000000e+02,5.823820000000000000e+05,8.783620000000000000e+06,0.000000000000000000e+00
4.913160000000000416e+00,4.710017988797741140e+01,3.160000000000000000e+02,5.880200000000000000e+05,1.838447000000000000e+07,0.000000000000000000e+00
4.854359999999999786e+00,4.709919955572707551e+01,1.200000000000000000e+02,5.902360000000000000e+05,1.089499000000000000e+06,0.000000000000000000e+00
4.850600000000000023e+00,4.708102293666342320e+01,2.950000000000000000e+02,5.906810000000000000e+05,1.671099600000000000e+07,0.000000000000000000e+00
4.870750000000000135e+00,4.710650258129842172e+01,1.610000000000000000e+02,6.068710000000000000e+05,8.585463000000000000e+06,0.000000000000000000e+00
4.888582999999999679e+00,4.711170643671169245e+01,1.070000000000000000e+02,6.084320000000000000e+05,6.122640000000000000e+06,0.000000000000000000e+00
4.963689999999999714e+00,4.713703678304067779e+01,8.700000000000000000e+01,6.130880000000000000e+05,3.907101000000000000e+06,0.000000000000000000e+00
4.979400000000000048e+00,4.709523325735643340e+01,6.000000000000000000e+01,6.131100000000000000e+05,1.760278000000000000e+06,0.000000000000000000e+00
4.865339999999999776e+00,4.709414499861981795e+01,4.500000000000000000e+02,6.231230000000000000e+05,4.256242000000000000e+06,0.000000000000000000e+00
4.888582999999999679e+00,4.711170643671169245e+01,1.190000000000000000e+02,6.271880000000000000e+05,6.465114000000000000e+06,0.000000000000000000e+00
4.885519999999999641e+00,4.708377506206345942e+01,1.000000000000000000e+02,6.272130000000000000e+05,4.424116000000000000e+06,0.000000000000000000e+00
4.891969999999999708e+00,4.708219214026474475e+01,1.250000000000000000e+02,6.335850000000000000e+05,8.407289000000000000e+06,0.000000000000000000e+00
4.865619999999999834e+00,4.711340088254623026e+01,1.090000000000000000e+02,6.341700000000000000e+05,2.431517000000000000e+06,0.000000000000000000e+00
4.849479999999999791e+00,4.710865211715007916e+01,1.500000000000000000e+02,6.350190000000000000e+05,1.151086100000000000e+07,0.000000000000000000e+00
4.860240000000000116e+00,4.705807956445590889e+01,2.400000000000000000e+02,6.534590000000000000e+05,1.841965100000000000e+07,0.000000000000000000e+00
4.894800000000000040e+00,4.710241936256764461e+01,9.400000000000000000e+01,6.549310000000000000e+05,4.308800000000000000e+06,0.000000000000000000e+00
4.894339999999999691e+00,4.710179878527156205e+01,1.060000000000000000e+02,6.552160000000000000e+05,6.142977000000000000e+06,0.000000000000000000e+00
4.876940000000000275e+00,4.709361436006228274e+01,1.460000000000000000e+02,6.580630000000000000e+05,1.109580700000000000e+07,0.000000000000000000e+00
4.932620000000000005e+00,4.708751651358769408e+01,2.750000000000000000e+02,6.608560000000000000e+05,1.783144100000000000e+07,0.000000000000000000e+00
4.902409999999999712e+00,4.711474096975082659e+01,8.700000000000000000e+01,6.646970000000000000e+05,4.498544000000000000e+06,0.000000000000000000e+00
4.893970000000000375e+00,4.714478950230483889e+01,1.460000000000000000e+02,6.673050000000000000e+05,3.825525000000000000e+06,0.000000000000000000e+00
4.904620000000000424e+00,4.709836312545843384e+01,3.950000000000000000e+02,6.798380000000000000e+05,1.082277900000000000e+07,0.000000000000000000e+00
4.896200000000000330e+00,4.707894535180260931e+01,7.500000000000000000e+01,6.834310000000000000e+05,5.809642000000000000e+06,0.000000000000000000e+00
4.837860000000000049e+00,4.711257344615144405e+01,7.100000000000000000e+01,6.859900000000000000e+05,6.533134000000000000e+06,0.000000000000000000e+00
4.925810000000000244e+00,4.710424511896047761e+01,1.200000000000000000e+02,6.896230000000000000e+05,2.480282000000000000e+06,0.000000000000000000e+00
4.899020000000000152e+00,4.710451493517616939e+01,1.870000000000000000e+02,6.907570000000000000e+05,1.182285400000000000e+07,0.000000000000000000e+00
4.851399999999999935e+00,4.709124897123807330e+01,9.500000000000000000e+01,6.936750000000000000e+05,4.652774000000000000e+06,0.000000000000000000e+00
4.873029999999999973e+00,4.711336490705080138e+01,1.360000000000000000e+02,7.021200000000000000e+05,4.837585000000000000e+06,0.000000000000000000e+00
4.847620000000000040e+00,4.710495563499513594e+01,2.400000000000000000e+02,7.028940000000000000e+05,1.400447400000000000e+07,0.000000000000000000e+00
4.872560000000000002e+00,4.708576270818570464e+01,1.100000000000000000e+02,7.055090000000000000e+05,4.539528000000000000e+06,0.000000000000000000e+00
4.894770000000000287e+00,4.708775934818181952e+01,1.390000000000000000e+02,7.085280000000000000e+05,9.466093000000000000e+06,0.000000000000000000e+00
4.907779999999999809e+00,4.708898251502628085e+01,8.200000000000000000e+01,7.135770000000000000e+05,3.744819000000000000e+06,0.000000000000000000e+00
4.868240000000000123e+00,4.709607868149892340e+01,1.200000000000000000e+02,7.161070000000000000e+05,6.598683000000000000e+06,0.000000000000000000e+00
4.890069999999999695e+00,4.711246551966517160e+01,1.560000000000000000e+02,7.196230000000000000e+05,1.243129500000000000e+07,0.000000000000000000e+00
4.870860000000000412e+00,4.710768077877359872e+01,7.200000000000000000e+01,7.212910000000000000e+05,6.250440000000000000e+06,0.000000000000000000e+00
4.896320000000000228e+00,4.709293082564920496e+01,2.140000000000000000e+02,7.281440000000000000e+05,1.128237400000000000e+07,0.000000000000000000e+00
4.895400000000000418e+00,4.708602353052754097e+01,2.900000000000000000e+02,7.281450000000000000e+05,1.882238300000000000e+07,0.000000000000000000e+00
4.895679999999999588e+00,4.709239119321782852e+01,1.160000000000000000e+02,7.293170000000000000e+05,6.689950000000000000e+06,0.000000000000000000e+00
4.868590000000000195e+00,4.710370548652909406e+01,8.500000000000000000e+01,7.309160000000000000e+05,4.495111000000000000e+06,0.000000000000000000e+00
4.922699999999999854e+00,4.710179878527156205e+01,1.500000000000000000e+02,7.336540000000000000e+05,1.133858100000000000e+07,0.000000000000000000e+00
4.910800000000000054e+00,4.709422594348451696e+01,9.900000000000000000e+01,7.406160000000000000e+05,4.342137000000000000e+06,0.000000000000000000e+00
4.870029999999999859e+00,4.710679937913567983e+01,4.950000000000000000e+02,7.410430000000000000e+05,1.799584000000000000e+06,0.000000000000000000e+00
4.920709999999999695e+00,4.709971220653688562e+01,8.860000000000000000e+02,7.421600000000000000e+05,4.564747000000000000e+06,0.000000000000000000e+00
4.908269999999999911e+00,4.708885660079228330e+01,1.110000000000000000e+02,7.446590000000000000e+05,1.879517000000000000e+06,0.000000000000000000e+00
4.887260000000000382e+00,4.711256445227758860e+01,1.360000000000000000e+02,7.460670000000000000e+05,2.944872000000000000e+06,0.000000000000000000e+00
4.851899999999999658e+00,4.709310170925247974e+01,6.000000000000000000e+01,7.478470000000000000e+05,6.763534000000000000e+06,0.000000000000000000e+00
4.910470000000000113e+00,4.708139168549152487e+01,1.990000000000000000e+02,7.540200000000000000e+05,8.427368000000000000e+06,0.000000000000000000e+00
4.904560000000000031e+00,4.710330975607942605e+01,2.500000000000000000e+02,7.546130000000000000e+05,1.861278000000000000e+07,0.000000000000000000e+00
4.874050000000000438e+00,4.710151098130815228e+01,1.250000000000000000e+02,7.554310000000000000e+05,2.238068000000000000e+06,0.000000000000000000e+00
4.871069999999999567e+00,4.709936144545648773e+01,1.000000000000000000e+02,7.584750000000000000e+05,5.083426000000000000e+06,0.000000000000000000e+00
4.887330000000000396e+00,4.709870489266497628e+01,3.250000000000000000e+02,7.590600000000000000e+05,1.933259700000000000e+07,0.000000000000000000e+00
4.852089999999999570e+00,4.709295780727077840e+01,2.250000000000000000e+02,7.592990000000000000e+05,1.789799000000000000e+07,0.000000000000000000e+00
4.878540000000000099e+00,4.709778751753162851e+01,1.800000000000000000e+02,7.594020000000000000e+05,6.437180000000000000e+06,0.000000000000000000e+00
4.951060000000000016e+00,4.712937400251508535e+01,6.200000000000000000e+01,7.614110000000000000e+05,1.131183000000000000e+06,0.000000000000000000e+00
4.885209999999999830e+00,4.711760102163713526e+01,2.290000000000000000e+02,7.682740000000000000e+05,1.928071600000000000e+07,0.000000000000000000e+00
4.868260000000000254e+00,4.710832833769124761e+01,1.090000000000000000e+02,7.687370000000000000e+05,3.153623000000000000e+06,0.000000000000000000e+00
4.848019999999999996e+00,4.707475420658555265e+01,2.500000000000000000e+02,7.712170000000000000e+05,1.715096000000000000e+07,0.000000000000000000e+00
4.883029999999999760e+00,4.710668245877554483e+01,1.170000000000000000e+02,7.713430000000000000e+05,2.519587000000000000e+06,0.000000000000000000e+00
4.835779999999999745e+00,4.708279472981311642e+01,6.700000000000000000e+01,7.717580000000000000e+05,4.782242000000000000e+06,0.000000000000000000e+00
4.899309999999999832e+00,4.710115122635390605e+01,1.350000000000000000e+02,7.756550000000000000e+05,2.351182000000000000e+06,0.000000000000000000e+00
4.872779999999999667e+00,4.708785828079423652e+01,1.210000000000000000e+02,7.762880000000000000e+05,3.569676000000000000e+06,0.000000000000000000e+00
4.856349999999999945e+00,4.709176162204788341e+01,1.100000000000000000e+02,7.788200000000000000e+05,3.011108000000000000e+06,0.000000000000000000e+00
4.907659999999999911e+00,4.709961327392446861e+01,1.490000000000000000e+02,7.806740000000000000e+05,2.506936000000000000e+06,0.000000000000000000e+00
4.890360000000000262e+00,4.710219451572123717e+01,3.990000000000000000e+02,7.822540000000000000e+05,2.812409000000000000e+06,0.000000000000000000e+00
4.898959999999999759e+00,4.709962226779832406e+01,2.000000000000000000e+02,7.854320000000000000e+05,1.281073100000000000e+07,0.000000000000000000e+00
4.903850000000000264e+00,4.710134909157874006e+01,1.610000000000000000e+02,7.943220000000000000e+05,4.284138000000000000e+06,0.000000000000000000e+00
4.861270000000000202e+00,4.709987409626629784e+01,1.500000000000000000e+02,8.007230000000000000e+05,8.660293000000000000e+06,0.000000000000000000e+00
4.902669999999999639e+00,4.708477338206151330e+01,1.600000000000000000e+02,8.015440000000000000e+05,3.649334000000000000e+06,0.000000000000000000e+00
4.909250000000000114e+00,4.709620459573291384e+01,1.350000000000000000e+02,8.020520000000000000e+05,9.356434000000000000e+06,0.000000000000000000e+00
4.893410000000000259e+00,4.708045632261047331e+01,2.490000000000000000e+02,8.053300000000000000e+05,1.938456300000000000e+07,0.000000000000000000e+00
4.854210000000000136e+00,4.708583465917656241e+01,2.000000000000000000e+02,8.169400000000000000e+05,1.262855600000000000e+07,0.000000000000000000e+00
4.891899999999999693e+00,4.710694328111738116e+01,1.670000000000000000e+02,8.180850000000000000e+05,4.829733000000000000e+06,0.000000000000000000e+00
4.896189999999999820e+00,4.709302975826162907e+01,1.220000000000000000e+02,8.188810000000000000e+05,3.553710000000000000e+06,0.000000000000000000e+00
4.904180000000000206e+00,4.710336371932255872e+01,1.250000000000000000e+02,8.342330000000000000e+05,4.622334000000000000e+06,0.000000000000000000e+00
4.916070000000000384e+00,4.710000900437414373e+01,1.800000000000000000e+02,8.356270000000000000e+05,1.316362300000000000e+07,0.000000000000000000e+00
